"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"edu.umd.cs.findbugs.ba.jsr305.FindBugsDefaultAnnotations",18,0,0,1,6,2,1,2,4
"edu.umd.cs.findbugs.classfile.analysis.AnnotatedObject",17,7,7,7,5,1,9,1,0
"edu.umd.cs.findbugs.gui2.FindBugsAnalysisFileFilter",17,3,3,3,1,0,2,2,1
"edu.umd.cs.findbugs.gui2.FindBugsHtmlFileFilter",17,3,3,3,1,0,1,2,1
"edu.umd.cs.findbugs.ba.bcp.SingleInstruction",17,3,3,3,2,1,2,2,0
"edu.umd.cs.findbugs.ba.ReversePostOrder",17,3,3,3,1,0,5,2,1
"edu.umd.cs.findbugs.ba.Target",17,3,3,3,1,0,5,0,2
"edu.umd.cs.findbugs.detect.BooleanReturnNull",17,3,1,4,2,2,0,4,0
"edu.umd.cs.findbugs.detect.Methods",17,3,3,3,5,5,0,8,0
"edu.umd.cs.findbugs.props.AbstractWarningProperty",17,3,2,3,0,0,9,3,2
"edu.umd.cs.findbugs.util.NullIterator",17,3,3,3,2,0,1,1,0
"edu.umd.cs.findbugs.gui2.FindBugsLayoutManagerFactory",17,2,2,2,1,0,3,2,1
"edu.umd.cs.findbugs.ba.bcp.LongOrDoubleLocalVariable",17,2,2,3,1,1,1,2,1
"edu.umd.cs.findbugs.detect.FindEmptySynchronizedBlock",17,2,2,5,3,3,0,4,1
"edu.umd.cs.findbugs.detect.NoteNonnullReturnValues",17,2,2,3,5,5,0,10,0
"edu.umd.cs.findbugs.ba.INullnessAnnotationDatabase",16,7,7,7,2,0,7,0,0
"edu.umd.cs.findbugs.sourceViewer.NoWrapBoxView",16,3,3,3,2,0,1,0,0
"edu.umd.cs.findbugs.ba.DominatorsAnalysis",16,3,3,3,0,0,4,1,1
"edu.umd.cs.findbugs.ba.heap.LoadAnalysis",16,3,1,3,3,2,1,3,0
"edu.umd.cs.findbugs.ba.heap.StoreAnalysis",16,3,1,3,3,2,1,3,0
"edu.umd.cs.findbugs.ba.npe.NonNullParamViolation",16,3,3,3,1,1,0,1,2
"edu.umd.cs.findbugs.classfile.engine.bcel.UnpackedCode",16,3,3,3,1,1,2,1,2
"edu.umd.cs.findbugs.plan.DetectorNode",16,3,3,3,2,2,1,3,1
"edu.umd.cs.findbugs.ResourceCreationPoint",16,3,3,3,1,1,2,1,2
"edu.umd.cs.findbugs.ba.EqualsKindSummary",16,2,2,1,3,1,3,1,2
"edu.umd.cs.findbugs.classfile.engine.bcel.AssignedFieldMapFactory",16,2,2,2,5,5,0,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.LockCheckerFactory",16,2,2,2,4,4,1,5,0
"edu.umd.cs.findbugs.config.AnalysisFeatureSetting",16,2,2,2,2,1,6,1,2
"edu.umd.cs.findbugs.model.IdentityClassNameRewriter",16,2,2,3,1,0,3,2,2
"edu.umd.cs.findbugs.NoClassesFoundToAnalyzeException",16,2,2,3,2,1,1,1,1
"edu.umd.cs.findbugs.detect.NullArgumentWarningProperty",16,1,0,1,2,2,4,3,4
"edu.umd.cs.findbugs.tools.GenerateUpdateXml",16,0,1,2,3,3,0,4,0
"edu.umd.cs.findbugs.ba.ResourceTracker",15,7,7,7,2,0,3,0,0
"edu.umd.cs.findbugs.classfile.impl.AbstractScannableCodeBaseEntry",15,4,4,4,1,1,3,3,0
"edu.umd.cs.findbugs.ba.bcp.MatchResult",15,3,3,3,0,0,5,0,2
"edu.umd.cs.findbugs.classfile.MissingClassException",15,3,3,3,0,0,8,1,1
"edu.umd.cs.findbugs.util.ExactStringMatcher",15,3,3,3,0,0,2,2,1
"edu.umd.cs.findbugs.ba.ch.InheritanceGraph",15,2,1,3,1,1,1,2,0
"edu.umd.cs.findbugs.classfile.engine.bcel.BackwardTypeQualifierDataflowFactoryFactory",15,2,2,2,4,4,1,5,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ForwardTypeQualifierDataflowFactoryFactory",15,2,2,2,4,4,1,5,0
"edu.umd.cs.findbugs.config.UserPreferencesTest",15,2,1,2,2,0,0,1,1
"edu.umd.cs.findbugs.ObfuscateTest",15,2,2,2,1,0,0,3,0
"edu.umd.cs.findbugs.ba.MethodBytecodeSet",15,1,1,2,2,0,3,1,0
"edu.umd.cs.findbugs.visitclass.PreorderVisitorTest",15,1,1,1,1,0,0,1,0
"edu.umd.cs.findbugs.StartTime",15,0,0,1,1,0,1,1,2
"edu.umd.cs.findbugs.workflow.PrintAppVersion",15,0,1,2,2,2,0,5,0
"edu.umd.cs.findbugs.classfile.CheckedAnalysisException",14,4,4,4,0,0,133,2,0
"edu.umd.cs.findbugs.asm.AbstractFBMethodVisitor",14,3,3,3,0,0,1,1,1
"edu.umd.cs.findbugs.jaif.JAIFEnumConstant",14,3,3,3,0,0,1,0,1
"edu.umd.cs.findbugs.plan.ConstraintEdge",14,3,3,3,1,1,1,2,1
"edu.umd.cs.findbugs.gui2.FindBugsFilterFileFilter",14,2,2,2,2,0,1,1,1
"edu.umd.cs.findbugs.ba.DepthFirstSearch",14,2,1,2,0,0,34,0,1
"edu.umd.cs.findbugs.ba.ReverseDepthFirstSearch",14,2,1,2,0,0,11,0,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ExceptionSetFactoryFactory",14,2,2,2,4,4,1,5,0
"edu.umd.cs.findbugs.ba.AccessibleEntity",13,9,9,9,1,1,2,1,0
"edu.umd.cs.findbugs.gui2.FindBugsLayoutManager",13,8,8,8,2,0,2,0,0
"edu.umd.cs.findbugs.FindBugsProgress",13,7,7,7,1,1,4,2,0
"edu.umd.cs.findbugs.classfile.Global",13,3,3,3,0,0,84,0,1
"edu.umd.cs.findbugs.sourceViewer.NumberedEditorKit",13,2,2,2,2,0,1,0,1
"edu.umd.cs.findbugs.ba.npe.IsNullValueDataflow",13,2,2,2,4,4,15,5,0
"edu.umd.cs.findbugs.classfile.ClassNameMismatchException",13,2,2,2,0,0,2,1,1
"edu.umd.cs.findbugs.cloud.username.NoNameLookup",13,2,2,2,2,2,2,3,0
"edu.umd.cs.findbugs.ba.generic.GenericSignatureParserTest",13,2,2,2,1,0,0,1,0
"edu.umd.cs.findbugs.visitclass.DismantleBytecodeTest",13,1,1,1,2,0,0,1,0
"edu.umd.cs.findbugs.cloud.username.ClearCloudPreferences",13,0,1,1,2,0,0,1,0
"edu.umd.cs.findbugs.BugAnnotation",12,7,7,7,1,0,27,3,1
"edu.umd.cs.findbugs.classfile.IClassPath",12,7,7,7,2,0,7,0,0
"edu.umd.cs.findbugs.anttask.DataFile",12,3,3,3,0,0,6,0,1
"edu.umd.cs.findbugs.asm.FBMethodVisitor",12,3,3,3,2,1,1,2,0
"edu.umd.cs.findbugs.gui2.SortableStringComparator",12,2,2,2,1,0,1,1,1
"edu.umd.cs.findbugs.ba.ch.InterproceduralCallGraphVertex",12,2,2,2,2,2,1,3,1
"edu.umd.cs.findbugs.ba.npe.ReturnValueNullnessPropertyDatabase",12,2,0,2,1,1,2,3,0
"edu.umd.cs.findbugs.ba.obl.ObligationAcquiredOrReleasedInLoopException",12,2,2,2,1,1,2,2,1
"edu.umd.cs.findbugs.CallGraphNode",12,2,2,2,2,1,2,2,1
"edu.umd.cs.findbugs.classfile.engine.AbstractFieldAnnotationVisitor",12,2,2,2,3,1,0,2,0
"edu.umd.cs.findbugs.plan.ConstraintGraph",12,2,1,2,1,1,1,2,0
"edu.umd.cs.findbugs.util.AnyTypeMatcher",12,2,2,2,1,0,0,1,0
"edu.umd.cs.findbugs.BugAnnotationVisitor",11,8,8,8,0,0,0,0,0
"edu.umd.cs.findbugs.jaif.JAIFEvents",11,8,8,8,0,0,0,0,0
"edu.umd.cs.findbugs.classfile.ICodeBaseEntry",11,6,6,6,2,0,21,0,0
"edu.umd.cs.findbugs.ba.AbstractDataflow",11,2,2,2,0,0,5,1,0
"edu.umd.cs.findbugs.ba.bcp.OneVariableInstruction",11,2,1,3,0,0,3,2,1
"edu.umd.cs.findbugs.tools.html.ColorAlternator",11,2,2,2,0,0,1,0,2
"edu.umd.cs.findbugs.classfile.IClassPathBuilder",10,4,4,4,2,0,4,0,0
"edu.umd.cs.findbugs.gui2.DeadBugFilter",10,2,2,2,0,0,0,1,0
"edu.umd.cs.findbugs.FatalException",10,2,2,2,0,0,1,1,1
"edu.umd.cs.findbugs.filter.FilterException",10,2,2,2,0,0,6,1,1
"edu.umd.cs.findbugs.FindBugsDisplayFeatures",10,2,2,2,0,0,1,0,1
"edu.umd.cs.findbugs.JavaVersionException",10,2,2,2,0,0,2,1,1
"edu.umd.cs.findbugs.PluginException",10,2,2,2,0,0,21,1,1
"edu.umd.cs.findbugs.classfile.engine.bcel.NonExceptionPostdominatorsAnalysis",10,1,1,1,4,4,2,5,0
"edu.umd.cs.findbugs.detect.DoomedCodeWarningProperty",10,1,0,1,2,2,1,3,1
"edu.umd.cs.findbugs.detect.NonNullReturnProperty",10,1,0,1,2,2,1,3,1
"edu.umd.cs.findbugs.ba.type.ExtendedTypes",10,0,0,1,0,0,8,0,7
"edu.umd.cs.findbugs.classfile.IClassFactory",9,5,5,5,1,1,4,1,0
"edu.umd.cs.findbugs.ba.obl.ObligationPolicyDatabaseEntry",9,3,3,3,2,0,3,0,0
"edu.umd.cs.findbugs.cloud.BugFiler",9,3,3,3,3,1,0,1,0
"edu.umd.cs.findbugs.classfile.UncheckedAnalysisException",9,2,2,2,0,0,3,1,0
"edu.umd.cs.findbugs.cloud.SignInCancelledException",9,2,2,2,0,0,0,1,0
"edu.umd.cs.findbugs.cloud.username.NameLookup",9,2,2,2,3,2,8,2,1
"edu.umd.cs.findbugs.jaif.JAIFSyntaxException",9,2,2,2,0,0,5,1,0
"edu.umd.cs.findbugs.WarningComparator",9,2,2,2,3,1,3,2,0
"edu.umd.cs.findbugs.ba.CFGBuilderFactory",9,1,1,1,3,1,1,1,0
"edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefDataflow",9,1,1,1,2,2,7,3,0
"edu.umd.cs.findbugs.ba.jsr305.TypeQualifierDataflow",9,1,1,1,2,2,2,3,0
"edu.umd.cs.findbugs.detect.StreamFactory",9,1,1,1,4,2,5,2,0
"edu.umd.cs.findbugs.xml.XMLUtil",9,1,1,1,2,0,5,0,0
"edu.umd.cs.findbugs.gui2.ClearGuiSaveState",9,0,1,1,2,0,0,0,0
"edu.umd.cs.findbugs.ba.jsr305.JSR305NullnessAnnotations",9,0,0,1,2,2,2,2,3
"edu.umd.cs.findbugs.ba.npe.IsNullValueAnalysisFeatures",9,0,0,1,1,1,2,1,5
"edu.umd.cs.findbugs.classfile.IErrorLogger",8,5,5,5,0,0,7,0,0
"edu.umd.cs.findbugs.graph.GraphEdge",8,4,4,4,0,0,1,1,0
"edu.umd.cs.findbugs.ba.SourceFileDataSource",8,3,3,3,2,0,2,0,0
"edu.umd.cs.findbugs.ba.XField",8,3,3,3,2,2,68,5,0
"edu.umd.cs.findbugs.classfile.ICodeBaseLocator",8,3,3,3,1,0,10,0,0
"edu.umd.cs.findbugs.Detector2",8,3,3,3,2,2,8,3,0
"edu.umd.cs.findbugs.InstructionScanner",8,3,3,3,2,1,0,1,0
"edu.umd.cs.findbugs.ba.ch.InheritanceGraphVisitor",8,2,2,2,3,2,0,2,0
"edu.umd.cs.findbugs.classfile.engine.ClassParserInterface",8,2,2,2,3,3,5,3,0
"edu.umd.cs.findbugs.filter.Matcher",8,2,2,2,3,2,34,2,0
"edu.umd.cs.findbugs.GlobalOptions",8,2,2,2,1,0,1,0,0
"edu.umd.cs.findbugs.ba.ca.CallListDataflow",8,1,1,1,2,2,3,3,0
"edu.umd.cs.findbugs.ba.CFGBuilderException",8,1,1,1,1,1,47,2,1
"edu.umd.cs.findbugs.ba.constant.ConstantDataflow",8,1,1,1,2,2,4,3,0
"edu.umd.cs.findbugs.ba.heap.LoadDataflow",8,1,1,1,2,2,2,3,0
"edu.umd.cs.findbugs.ba.heap.StoreDataflow",8,1,1,1,2,2,2,3,0
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeDataflow",8,1,1,1,2,2,4,3,0
"edu.umd.cs.findbugs.ba.obl.ObligationDataflow",8,1,1,1,2,2,2,3,0
"edu.umd.cs.findbugs.plan.OrderingConstraintException",8,1,1,1,1,1,4,2,1
"edu.umd.cs.findbugs.graph.DFSEdgeTypes",8,0,0,1,0,0,2,0,5
"edu.umd.cs.findbugs.Priorities",8,0,0,1,0,0,38,0,5
"edu.umd.cs.findbugs.Test",8,0,1,1,1,0,0,2,0
"edu.umd.cs.findbugs.classfile.FieldOrMethodName",7,4,4,4,0,0,2,0,0
"edu.umd.cs.findbugs.ba.PathVisitor",7,3,3,3,1,0,1,0,0
"edu.umd.cs.findbugs.gui2.FilterListener",7,1,1,1,0,0,1,0,1
"edu.umd.cs.findbugs.ba.ch.InheritanceEdge",7,1,1,1,1,1,1,2,0
"edu.umd.cs.findbugs.ba.ch.InterproceduralCallGraphEdge",7,1,1,1,1,1,1,2,0
"edu.umd.cs.findbugs.ba.constant.ConstantFrame",7,1,1,1,1,1,3,2,0
"edu.umd.cs.findbugs.ba.interproc.PropertyDatabaseFormatException",7,1,1,1,0,0,10,1,1
"edu.umd.cs.findbugs.ba.jsr305.BackwardTypeQualifierDataflow",7,1,1,1,1,1,2,2,0
"edu.umd.cs.findbugs.ba.jsr305.ForwardTypeQualifierDataflow",7,1,1,1,1,1,2,2,0
"edu.umd.cs.findbugs.ba.jsr305.ParameterAnnotationLookupResult",7,1,0,1,0,0,1,1,0
"edu.umd.cs.findbugs.ba.jsr305.ReturnTypeAnnotationLookupResult",7,1,0,1,0,0,1,1,0
"edu.umd.cs.findbugs.ba.LiveLocalStoreDataflow",7,1,1,1,1,0,2,1,0
"edu.umd.cs.findbugs.ba.obl.NonexistentObligationException",7,1,1,1,0,0,0,1,1
"edu.umd.cs.findbugs.classfile.RecomputableClassAnalysisEngine",7,1,1,1,0,0,7,1,0
"edu.umd.cs.findbugs.log.Logger",7,1,1,1,0,0,3,0,3
"edu.umd.cs.findbugs.XMLWriteableWithMessages",7,1,1,1,3,2,1,3,0
"edu.umd.cs.findbugs.ba.type.TypeFrameModelingVisitorTest",7,1,1,1,1,0,0,0,0
"edu.umd.cs.findbugs.graph.GraphToolkit",6,3,3,3,0,0,0,0,0
"edu.umd.cs.findbugs.gui2.AnalysisCallback",6,2,2,2,1,1,1,1,0
"edu.umd.cs.findbugs.ba.BlockOrder",6,2,2,2,1,0,5,0,0
"edu.umd.cs.findbugs.ba.JavaClassAndMethodChooser",6,2,2,2,0,0,1,0,0
"edu.umd.cs.findbugs.Detector",6,2,2,2,1,1,56,2,0
"edu.umd.cs.findbugs.ba.BlockTypeDataflow",6,1,1,1,0,0,1,1,0
"edu.umd.cs.findbugs.ba.ch.SupertypeTraversalVisitor",6,1,1,1,2,2,2,2,0
"edu.umd.cs.findbugs.ba.LockDataflow",6,1,1,1,0,0,6,1,0
"edu.umd.cs.findbugs.ba.ReturnPathDataflow",6,1,1,1,0,0,1,1,0
"edu.umd.cs.findbugs.ba.type.TypeMerger",6,1,1,1,2,1,4,1,0
"edu.umd.cs.findbugs.bcel.generic.NONNULL2Z",6,1,1,1,0,0,2,1,0
"edu.umd.cs.findbugs.bcel.generic.NULL2Z",6,1,1,1,0,0,2,1,0
"edu.umd.cs.findbugs.NonReportingDetectorToDetector2Adapter",6,1,1,1,0,0,1,2,0
"edu.umd.cs.findbugs.PluginDoesntContainMetadataException",6,1,1,1,0,0,1,1,0
"edu.umd.cs.findbugs.updates.UpdateCheckCallback",6,1,1,1,2,1,2,2,0
"edu.umd.cs.findbugs.util.NotImplementedYetException",6,1,1,1,0,0,1,1,0
"edu.umd.cs.findbugs.ba.vna.ValueNumberAnalysisFeatures",6,0,0,1,1,1,4,1,2
"edu.umd.cs.findbugs.ExitCodes",6,0,0,1,0,0,3,0,3
"edu.umd.cs.findbugs.ba.CFGBuilder",5,2,2,2,0,0,2,0,0
"edu.umd.cs.findbugs.classfile.IAnalysisEngine",5,2,2,2,0,0,3,0,0
"edu.umd.cs.findbugs.classfile.IClassPathBuilderProgress",5,2,2,2,0,0,3,0,0
"edu.umd.cs.findbugs.classfile.ICodeBaseIterator",5,2,2,2,0,0,7,0,0
"edu.umd.cs.findbugs.classfile.IDatabaseFactory",5,2,2,2,0,0,3,0,0
"edu.umd.cs.findbugs.DetectorFactoryChooser",5,2,2,2,0,0,1,0,0
"edu.umd.cs.findbugs.graph.GraphVertex",5,2,2,2,0,0,1,1,0
"edu.umd.cs.findbugs.graph.SearchTreeCallback",5,2,2,2,0,0,1,0,0
"edu.umd.cs.findbugs.IClassScreener",5,2,2,2,0,0,1,0,0
"edu.umd.cs.findbugs.InstructionScannerGenerator",5,2,2,2,0,0,0,0,0
"edu.umd.cs.findbugs.log.LogSync",5,2,2,2,0,0,1,0,0
"edu.umd.cs.findbugs.props.WarningProperty",5,2,2,2,0,0,6,0,0
"edu.umd.cs.findbugs.gui2.FindBugsFileFilter",5,1,0,1,1,0,4,0,0
"edu.umd.cs.findbugs.ba.MethodChooser",5,1,1,1,1,0,0,0,0
"edu.umd.cs.findbugs.graph.VertexCombinator",5,1,1,1,1,0,0,0,0
"edu.umd.cs.findbugs.plan.DetectorFactorySelector",5,1,1,1,1,1,4,1,0
"edu.umd.cs.findbugs.updates.PluginUpdateListener",5,1,1,1,1,0,2,0,0
"edu.umd.cs.findbugs.util.TypeMatcher",5,1,1,1,1,0,3,0,0
"edu.umd.cs.findbugs.xml.XMLWriteable",5,1,1,1,1,0,11,0,0
"edu.umd.cs.findbugs.ba.Debug",5,0,0,1,1,1,10,1,1
"edu.umd.cs.findbugs.classfile.engine.asm.FindBugsASM",5,0,0,1,1,0,9,0,1
"edu.umd.cs.findbugs.ba.bcp.Variable",4,1,1,1,0,0,3,0,0
"edu.umd.cs.findbugs.ba.DataflowValueChooser",4,1,1,1,0,0,1,0,0
"edu.umd.cs.findbugs.ba.EdgeChooser",4,1,1,1,0,0,1,0,0
"edu.umd.cs.findbugs.BugReporterObserver",4,1,1,1,0,0,1,0,0
"edu.umd.cs.findbugs.classfile.IAnalysisEngineRegistrar",4,1,1,1,0,0,6,0,0
"edu.umd.cs.findbugs.classfile.IClassAnalysisEngine",4,1,1,1,0,0,8,1,0
"edu.umd.cs.findbugs.classfile.IClassObserver",4,1,1,1,0,0,3,0,0
"edu.umd.cs.findbugs.classfile.IScannableCodeBase",4,1,1,1,0,0,6,1,0
"edu.umd.cs.findbugs.graph.VertexChooser",4,1,1,1,0,0,0,0,0
"edu.umd.cs.findbugs.model.ClassNameRewriter",4,1,1,1,0,0,6,0,0
"edu.umd.cs.findbugs.StatelessDetector",4,1,1,1,0,0,45,1,0
"edu.umd.cs.findbugs.util.StringMatcher",4,1,1,1,0,0,4,0,0
"edu.umd.cs.findbugs.RunnableWithExceptions",4,1,1,1,0,0,1,0,0
"edu.umd.cs.findbugs.ba.AssignedFieldMap",4,0,0,1,1,0,1,1,0
"edu.umd.cs.findbugs.ba.RepositoryLookupFailureCallback",4,0,0,1,1,1,18,2,0
"edu.umd.cs.findbugs.ba.ComparableField",3,0,0,1,0,0,3,1,0
"edu.umd.cs.findbugs.ba.ComparableMethod",3,0,0,1,0,0,3,1,0
"edu.umd.cs.findbugs.ba.DFSEdgeTypes",3,0,0,1,0,0,3,1,0
"edu.umd.cs.findbugs.classfile.IMethodAnalysisEngine",3,0,0,1,0,0,7,1,0
"edu.umd.cs.findbugs.cloud.BugLinkInterface",3,0,0,1,0,0,0,0,0
"edu.umd.cs.findbugs.cloud.OnlineCloud",3,0,0,1,0,0,0,1,0
"edu.umd.cs.findbugs.FirstPassDetector",3,0,0,1,0,0,5,0,0
"edu.umd.cs.findbugs.InterproceduralFirstPassDetector",3,0,0,1,0,0,2,1,0
"edu.umd.cs.findbugs.NonReportingDetector",3,0,0,1,0,0,23,1,0
"edu.umd.cs.findbugs.TrainingDetector",3,0,0,1,0,0,4,0,0
"edu.umd.cs.findbugs.UseAnnotationDatabase",3,0,0,1,0,0,5,0,0
"edu.umd.cs.findbugs.visitclass.Constants2",3,0,0,1,0,0,3,1,0
